1.99167e+01	3.60000e+09	7.77316e+02	2.94462e-01	7.01486e+00	4.43102e-01	1.33275e-02	7.50891e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.73807e+01	2.80161e-02	6.45497e-01	3.46263e-03	8.00744e-04	3.22794e-02	0.00000e+00	8.64697e+02	3.22478e-01	7.66036e+00	4.46565e-01	1.41282e-02	7.83171e-01	0.00000e+00	8.64697e+02	3.22478e-01	7.66036e+00	4.46565e-01	1.41282e-02	7.83171e-01	0.00000e+00	9.00000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	7.77316e+02	2.94462e-01	7.01486e+00	4.43102e-01	1.33275e-02	7.50891e-01	0.00000e+00	8.73807e+01	2.80161e-02	6.45497e-01	3.46263e-03	8.00744e-04	3.22794e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.00000e+01	3.60000e+09	7.77316e+02	2.94512e-01	7.01215e+00	4.45732e-01	1.32750e-02	7.53519e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.72417e+01	2.97581e-02	6.70098e-01	4.09218e-03	9.91015e-04	3.48413e-02	0.00000e+00	8.64558e+02	3.24270e-01	7.68224e+00	4.49824e-01	1.42660e-02	7.88360e-01	0.00000e+00	8.64558e+02	3.24270e-01	7.68224e+00	4.49824e-01	1.42660e-02	7.88360e-01	0.00000e+00	9.00000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	7.77316e+02	2.94512e-01	7.01215e+00	4.45732e-01	1.32750e-02	7.53519e-01	0.00000e+00	8.72417e+01	2.97581e-02	6.70098e-01	4.09218e-03	9.91015e-04	3.48413e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.00833e+01	3.60000e+09	7.77316e+02	2.94562e-01	7.00944e+00	4.48351e-01	1.32243e-02	7.56138e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.71027e+01	3.15001e-02	6.94700e-01	4.72173e-03	1.18129e-03	3.74031e-02	0.00000e+00	8.64419e+02	3.26062e-01	7.70414e+00	4.53073e-01	1.44056e-02	7.93541e-01	0.00000e+00	8.64419e+02	3.26062e-01	7.70414e+00	4.53073e-01	1.44056e-02	7.93541e-01	0.00000e+00	9.00000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	7.77316e+02	2.94562e-01	7.00944e+00	4.48351e-01	1.32243e-02	7.56138e-01	0.00000e+00	8.71027e+01	3.15001e-02	6.94700e-01	4.72173e-03	1.18129e-03	3.74031e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.01667e+01	3.60000e+09	7.77317e+02	2.94613e-01	7.00675e+00	4.50959e-01	1.31751e-02	7.58747e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.69637e+01	3.32421e-02	7.19301e-01	5.35128e-03	1.37156e-03	3.99649e-02	0.00000e+00	8.64280e+02	3.27855e-01	7.72605e+00	4.56310e-01	1.45467e-02	7.98712e-01	0.00000e+00	8.64280e+02	3.27855e-01	7.72605e+00	4.56310e-01	1.45467e-02	7.98712e-01	0.00000e+00	9.00000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	7.77317e+02	2.94613e-01	7.00675e+00	4.50959e-01	1.31751e-02	7.58747e-01	0.00000e+00	8.69637e+01	3.32421e-02	7.19301e-01	5.35128e-03	1.37156e-03	3.99649e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.02500e+01	3.60000e+09	7.77317e+02	2.94664e-01	7.00406e+00	4.53556e-01	1.31273e-02	7.61347e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.68276e+01	3.49923e-02	7.40850e-01	6.20889e-03	1.69797e-03	4.28992e-02	0.00000e+00	8.64144e+02	3.29656e-01	7.74491e+00	4.59765e-01	1.48253e-02	8.04246e-01	0.00000e+00	8.64144e+02	3.29656e-01	7.74491e+00	4.59765e-01	1.48253e-02	8.04246e-01	0.00000e+00	9.00000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	7.77317e+02	2.94664e-01	7.00406e+00	4.53556e-01	1.31273e-02	7.61347e-01	0.00000e+00	8.68276e+01	3.49923e-02	7.40850e-01	6.20889e-03	1.69797e-03	4.28992e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.03333e+01	3.60000e+09	7.77317e+02	2.94715e-01	7.00139e+00	4.56142e-01	1.30807e-02	7.63938e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.66928e+01	3.67462e-02	7.61035e-01	7.16845e-03	2.08525e-03	4.59999e-02	0.00000e+00	8.64009e+02	3.31462e-01	7.76242e+00	4.63310e-01	1.51660e-02	8.09938e-01	0.00000e+00	8.64009e+02	3.31462e-01	7.76242e+00	4.63310e-01	1.51660e-02	8.09938e-01	0.00000e+00	9.00000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	7.77317e+02	2.94715e-01	7.00139e+00	4.56142e-01	1.30807e-02	7.63938e-01	0.00000e+00	8.66928e+01	3.67462e-02	7.61035e-01	7.16845e-03	2.08525e-03	4.59999e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.04167e+01	3.60000e+09	7.77317e+02	2.94767e-01	6.99872e+00	4.58717e-01	1.30352e-02	7.66519e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.65580e+01	3.85000e-02	7.81219e-01	8.12801e-03	2.47253e-03	4.91005e-02	0.00000e+00	8.63875e+02	3.33267e-01	7.77994e+00	4.66845e-01	1.55078e-02	8.15620e-01	0.00000e+00	8.63875e+02	3.33267e-01	7.77994e+00	4.66845e-01	1.55078e-02	8.15620e-01	0.00000e+00	9.00000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	7.77317e+02	2.94767e-01	6.99872e+00	4.58717e-01	1.30352e-02	7.66519e-01	0.00000e+00	8.65580e+01	3.85000e-02	7.81219e-01	8.12801e-03	2.47253e-03	4.91005e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.05000e+01	3.60000e+09	7.77317e+02	2.94819e-01	6.99606e+00	4.61281e-01	1.29907e-02	7.69091e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.64231e+01	4.02539e-02	8.01403e-01	9.08757e-03	2.85981e-03	5.22012e-02	0.00000e+00	8.63740e+02	3.35073e-01	7.79747e+00	4.70369e-01	1.58505e-02	8.21292e-01	0.00000e+00	8.63740e+02	3.35073e-01	7.79747e+00	4.70369e-01	1.58505e-02	8.21292e-01	0.00000e+00	9.00000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	7.77317e+02	2.94819e-01	6.99606e+00	4.61281e-01	1.29907e-02	7.69091e-01	0.00000e+00	8.64231e+01	4.02539e-02	8.01403e-01	9.08757e-03	2.85981e-03	5.22012e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.05833e+01	3.60000e+09	8.63685e+02	3.27106e-01	7.81230e+00	4.73584e-01	1.58885e-02	8.16579e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.99029e+01	1.13542e-03	2.86495e-02	6.16648e-06	4.64972e-07	1.14205e-03	0.00000e+00	9.53587e+02	3.28242e-01	7.84095e+00	4.73591e-01	1.58890e-02	8.17721e-01	0.00000e+00	9.53587e+02	3.28242e-01	7.84095e+00	4.73591e-01	1.58890e-02	8.17721e-01	0.00000e+00	9.90000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63685e+02	3.27106e-01	7.81230e+00	4.73584e-01	1.58885e-02	8.16579e-01	0.00000e+00	8.99029e+01	1.13542e-03	2.86495e-02	6.16648e-06	4.64972e-07	1.14205e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.06667e+01	3.60000e+09	8.63684e+02	3.27175e-01	7.80945e+00	4.76584e-01	1.57295e-02	8.19489e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.97394e+01	3.04874e-03	7.69275e-02	1.65578e-05	1.24851e-06	3.06655e-03	0.00000e+00	9.53424e+02	3.30223e-01	7.88638e+00	4.76601e-01	1.57308e-02	8.22555e-01	0.00000e+00	9.53424e+02	3.30223e-01	7.88638e+00	4.76601e-01	1.57308e-02	8.22555e-01	0.00000e+00	9.90000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63684e+02	3.27175e-01	7.80945e+00	4.76584e-01	1.57295e-02	8.19489e-01	0.00000e+00	8.97394e+01	3.04874e-03	7.69275e-02	1.65578e-05	1.24851e-06	3.06655e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.07500e+01	3.60000e+09	8.63685e+02	3.27236e-01	7.80646e+00	4.79572e-01	1.55846e-02	8.22393e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.95758e+01	4.96206e-03	1.25205e-01	2.69490e-05	2.03204e-06	4.99104e-03	0.00000e+00	9.53260e+02	3.32198e-01	7.93167e+00	4.79599e-01	1.55867e-02	8.27384e-01	0.00000e+00	9.53260e+02	3.32198e-01	7.93167e+00	4.79599e-01	1.55867e-02	8.27384e-01	0.00000e+00	9.90000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63685e+02	3.27236e-01	7.80646e+00	4.79572e-01	1.55846e-02	8.22393e-01	0.00000e+00	8.95758e+01	4.96206e-03	1.25205e-01	2.69490e-05	2.03204e-06	4.99104e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.08333e+01	3.60000e+09	8.63685e+02	3.27291e-01	7.80347e+00	4.82547e-01	1.54521e-02	8.25290e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.94123e+01	6.87538e-03	1.73483e-01	3.73403e-05	2.81558e-06	6.91554e-03	0.00000e+00	9.53097e+02	3.34166e-01	7.97695e+00	4.82584e-01	1.54549e-02	8.32205e-01	0.00000e+00	9.53097e+02	3.34166e-01	7.97695e+00	4.82584e-01	1.54549e-02	8.32205e-01	0.00000e+00	9.90000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63685e+02	3.27291e-01	7.80347e+00	4.82547e-01	1.54521e-02	8.25290e-01	0.00000e+00	8.94123e+01	6.87538e-03	1.73483e-01	3.73403e-05	2.81558e-06	6.91554e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.09167e+01	3.60000e+09	8.63685e+02	3.27345e-01	7.80048e+00	4.85509e-01	1.53304e-02	8.28185e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.92487e+01	8.78871e-03	2.21761e-01	4.77316e-05	3.59911e-06	8.84004e-03	0.00000e+00	9.52933e+02	3.36134e-01	8.02224e+00	4.85557e-01	1.53340e-02	8.37025e-01	0.00000e+00	9.52933e+02	3.36134e-01	8.02224e+00	4.85557e-01	1.53340e-02	8.37025e-01	0.00000e+00	9.90000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63685e+02	3.27345e-01	7.80048e+00	4.85509e-01	1.53304e-02	8.28185e-01	0.00000e+00	8.92487e+01	8.78871e-03	2.21761e-01	4.77316e-05	3.59911e-06	8.84004e-03	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.10000e+01	3.60000e+09	8.63685e+02	3.27400e-01	7.79749e+00	4.88459e-01	1.52183e-02	8.31077e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.90903e+01	1.04269e-02	2.65429e-01	1.03603e-04	1.11988e-05	1.05417e-02	0.00000e+00	9.52775e+02	3.37827e-01	8.06292e+00	4.88563e-01	1.52295e-02	8.41619e-01	0.00000e+00	9.52775e+02	3.37827e-01	8.06292e+00	4.88563e-01	1.52295e-02	8.41619e-01	0.00000e+00	9.90000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63685e+02	3.27400e-01	7.79749e+00	4.88459e-01	1.52183e-02	8.31077e-01	0.00000e+00	8.90903e+01	1.04269e-02	2.65429e-01	1.03603e-04	1.11988e-05	1.05417e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.10833e+01	3.60000e+09	8.63685e+02	3.27455e-01	7.79451e+00	4.91396e-01	1.51146e-02	8.33966e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.89380e+01	1.17391e-02	3.03634e-01	2.13366e-04	2.68754e-05	1.19793e-02	0.00000e+00	9.52623e+02	3.39194e-01	8.09814e+00	4.91610e-01	1.51415e-02	8.45945e-01	0.00000e+00	9.52623e+02	3.39194e-01	8.09814e+00	4.91610e-01	1.51415e-02	8.45945e-01	0.00000e+00	9.90000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63685e+02	3.27455e-01	7.79451e+00	4.91396e-01	1.51146e-02	8.33966e-01	0.00000e+00	8.89380e+01	1.17391e-02	3.03634e-01	2.13366e-04	2.68754e-05	1.19793e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.11667e+01	3.60000e+09	8.63685e+02	3.27510e-01	7.79153e+00	4.94321e-01	1.50183e-02	8.36850e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.87856e+01	1.30512e-02	3.41838e-01	3.23130e-04	4.25520e-05	1.34169e-02	0.00000e+00	9.52471e+02	3.40561e-01	8.13337e+00	4.94645e-01	1.50609e-02	8.50267e-01	0.00000e+00	9.52471e+02	3.40561e-01	8.13337e+00	4.94645e-01	1.50609e-02	8.50267e-01	0.00000e+00	9.90000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63685e+02	3.27510e-01	7.79153e+00	4.94321e-01	1.50183e-02	8.36850e-01	0.00000e+00	8.87856e+01	1.30512e-02	3.41838e-01	3.23130e-04	4.25520e-05	1.34169e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.12500e+01	3.60000e+09	8.63685e+02	3.27566e-01	7.78856e+00	4.97234e-01	1.49286e-02	8.39729e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.86333e+01	1.43634e-02	3.80043e-01	4.32893e-04	5.82285e-05	1.48545e-02	0.00000e+00	9.52318e+02	3.41929e-01	8.16860e+00	4.97667e-01	1.49868e-02	8.54583e-01	0.00000e+00	9.52318e+02	3.41929e-01	8.16860e+00	4.97667e-01	1.49868e-02	8.54583e-01	0.00000e+00	9.90000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63685e+02	3.27566e-01	7.78856e+00	4.97234e-01	1.49286e-02	8.39729e-01	0.00000e+00	8.86333e+01	1.43634e-02	3.80043e-01	4.32893e-04	5.82285e-05	1.48545e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.13333e+01	3.60000e+09	8.63685e+02	3.27622e-01	7.78559e+00	5.00135e-01	1.48446e-02	8.42602e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.84809e+01	1.56756e-02	4.18247e-01	5.42657e-04	7.39051e-05	1.62921e-02	0.00000e+00	9.52166e+02	3.43298e-01	8.20384e+00	5.00677e-01	1.49185e-02	8.58894e-01	0.00000e+00	9.52166e+02	3.43298e-01	8.20384e+00	5.00677e-01	1.49185e-02	8.58894e-01	0.00000e+00	9.90000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63685e+02	3.27622e-01	7.78559e+00	5.00135e-01	1.48446e-02	8.42602e-01	0.00000e+00	8.84809e+01	1.56756e-02	4.18247e-01	5.42657e-04	7.39051e-05	1.62921e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.14167e+01	3.60000e+09	8.63685e+02	3.27679e-01	7.78263e+00	5.03023e-01	1.47658e-02	8.45468e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.83311e+01	1.70836e-02	4.53956e-01	7.23360e-04	1.07641e-04	1.79146e-02	0.00000e+00	9.52016e+02	3.44762e-01	8.23658e+00	5.03746e-01	1.48734e-02	8.63382e-01	0.00000e+00	9.52016e+02	3.44762e-01	8.23658e+00	5.03746e-01	1.48734e-02	8.63382e-01	0.00000e+00	9.90000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63685e+02	3.27679e-01	7.78263e+00	5.03023e-01	1.47658e-02	8.45468e-01	0.00000e+00	8.83311e+01	1.70836e-02	4.53956e-01	7.23360e-04	1.07641e-04	1.79146e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.15000e+01	3.60000e+09	8.63685e+02	3.27736e-01	7.77968e+00	5.05899e-01	1.46914e-02	8.48326e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.81864e+01	1.86936e-02	4.84410e-01	1.05349e-03	1.79415e-04	1.99265e-02	0.00000e+00	9.51872e+02	3.46429e-01	8.26409e+00	5.06952e-01	1.48708e-02	8.68253e-01	0.00000e+00	9.51872e+02	3.46429e-01	8.26409e+00	5.06952e-01	1.48708e-02	8.68253e-01	0.00000e+00	9.90000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63685e+02	3.27736e-01	7.77968e+00	5.05899e-01	1.46914e-02	8.48326e-01	0.00000e+00	8.81864e+01	1.86936e-02	4.84410e-01	1.05349e-03	1.79415e-04	1.99265e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.15833e+01	3.60000e+09	8.63685e+02	3.27793e-01	7.77673e+00	5.08763e-01	1.46209e-02	8.51177e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.80417e+01	2.03035e-02	5.14863e-01	1.38362e-03	2.51190e-04	2.19383e-02	0.00000e+00	9.51727e+02	3.48097e-01	8.29159e+00	5.10146e-01	1.48721e-02	8.73115e-01	0.00000e+00	9.51727e+02	3.48097e-01	8.29159e+00	5.10146e-01	1.48721e-02	8.73115e-01	0.00000e+00	9.90000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63685e+02	3.27793e-01	7.77673e+00	5.08763e-01	1.46209e-02	8.51177e-01	0.00000e+00	8.80417e+01	2.03035e-02	5.14863e-01	1.38362e-03	2.51190e-04	2.19383e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.16667e+01	3.60000e+09	8.63686e+02	3.27851e-01	7.77379e+00	5.11615e-01	1.45540e-02	8.54020e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.78970e+01	2.19135e-02	5.45317e-01	1.71375e-03	3.22965e-04	2.39502e-02	0.00000e+00	9.51583e+02	3.49764e-01	8.31911e+00	5.13328e-01	1.48770e-02	8.77970e-01	0.00000e+00	9.51583e+02	3.49764e-01	8.31911e+00	5.13328e-01	1.48770e-02	8.77970e-01	0.00000e+00	9.90000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.63686e+02	3.27851e-01	7.77379e+00	5.11615e-01	1.45540e-02	8.54020e-01	0.00000e+00	8.78970e+01	2.19135e-02	5.45317e-01	1.71375e-03	3.22965e-04	2.39502e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
