2.90833e+01	1.80000e+09	3.36869e+02	2.72299e-01	4.02764e+00	3.51423e-01	1.77106e-02	6.41433e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.84259e+01	1.19436e-02	4.03131e-01	5.30764e-04	4.78259e-05	1.25222e-02	0.00000e+00	4.25294e+02	2.84242e-01	4.43077e+00	3.51954e-01	1.77584e-02	6.53955e-01	0.00000e+00	4.25294e+02	2.84242e-01	4.43077e+00	3.51954e-01	1.77584e-02	6.53955e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36869e+02	2.72299e-01	4.02764e+00	3.51423e-01	1.77106e-02	6.41433e-01	0.00000e+00	8.84259e+01	1.19436e-02	4.03131e-01	5.30764e-04	4.78259e-05	1.25222e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.91667e+01	1.80000e+09	3.36869e+02	2.72337e-01	4.02608e+00	3.52919e-01	1.76397e-02	6.42896e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.83530e+01	1.27176e-02	4.18669e-01	6.58472e-04	6.51566e-05	1.34412e-02	0.00000e+00	4.25222e+02	2.85055e-01	4.44475e+00	3.53578e-01	1.77048e-02	6.56337e-01	0.00000e+00	4.25222e+02	2.85055e-01	4.44475e+00	3.53578e-01	1.77048e-02	6.56337e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36869e+02	2.72337e-01	4.02608e+00	3.52919e-01	1.76397e-02	6.42896e-01	0.00000e+00	8.83530e+01	1.27176e-02	4.18669e-01	6.58472e-04	6.51566e-05	1.34412e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.92500e+01	1.80000e+09	3.36869e+02	2.72375e-01	4.02453e+00	3.54409e-01	1.75715e-02	6.44356e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.82804e+01	1.35074e-02	4.33966e-01	7.93650e-04	8.36853e-05	1.43847e-02	0.00000e+00	4.25149e+02	2.85883e-01	4.45849e+00	3.55203e-01	1.76551e-02	6.58740e-01	0.00000e+00	4.25149e+02	2.85883e-01	4.45849e+00	3.55203e-01	1.76551e-02	6.58740e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36869e+02	2.72375e-01	4.02453e+00	3.54409e-01	1.75715e-02	6.44356e-01	0.00000e+00	8.82804e+01	1.35074e-02	4.33966e-01	7.93650e-04	8.36853e-05	1.43847e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.93333e+01	1.80000e+09	3.36869e+02	2.72414e-01	4.02297e+00	3.55892e-01	1.75057e-02	6.45811e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.82078e+01	1.42972e-02	4.49264e-01	9.28828e-04	1.02214e-04	1.53282e-02	0.00000e+00	4.25077e+02	2.86711e-01	4.47224e+00	3.56821e-01	1.76079e-02	6.61140e-01	0.00000e+00	4.25077e+02	2.86711e-01	4.47224e+00	3.56821e-01	1.76079e-02	6.61140e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36869e+02	2.72414e-01	4.02297e+00	3.55892e-01	1.75057e-02	6.45811e-01	0.00000e+00	8.82078e+01	1.42972e-02	4.49264e-01	9.28828e-04	1.02214e-04	1.53282e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.94167e+01	1.80000e+09	3.36869e+02	2.72452e-01	4.02142e+00	3.57369e-01	1.74420e-02	6.47264e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.81352e+01	1.50870e-02	4.64561e-01	1.06401e-03	1.20743e-04	1.62717e-02	0.00000e+00	4.25004e+02	2.87539e-01	4.48598e+00	3.58433e-01	1.75627e-02	6.63535e-01	0.00000e+00	4.25004e+02	2.87539e-01	4.48598e+00	3.58433e-01	1.75627e-02	6.63535e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36869e+02	2.72452e-01	4.02142e+00	3.57369e-01	1.74420e-02	6.47264e-01	0.00000e+00	8.81352e+01	1.50870e-02	4.64561e-01	1.06401e-03	1.20743e-04	1.62717e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.95000e+01	1.80000e+09	3.36869e+02	2.72491e-01	4.01988e+00	3.58840e-01	1.73801e-02	6.48711e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.80626e+01	1.58767e-02	4.79859e-01	1.19918e-03	1.39271e-04	1.72152e-02	0.00000e+00	4.24932e+02	2.88368e-01	4.49974e+00	3.60039e-01	1.75194e-02	6.65927e-01	0.00000e+00	4.24932e+02	2.88368e-01	4.49974e+00	3.60039e-01	1.75194e-02	6.65927e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36869e+02	2.72491e-01	4.01988e+00	3.58840e-01	1.73801e-02	6.48711e-01	0.00000e+00	8.80626e+01	1.58767e-02	4.79859e-01	1.19918e-03	1.39271e-04	1.72152e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.95833e+01	1.80000e+09	3.36869e+02	2.72530e-01	4.01834e+00	3.60305e-01	1.73200e-02	6.50155e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.79900e+01	1.66665e-02	4.95156e-01	1.33436e-03	1.57800e-04	1.81587e-02	0.00000e+00	4.24859e+02	2.89197e-01	4.51349e+00	3.61639e-01	1.74778e-02	6.68313e-01	0.00000e+00	4.24859e+02	2.89197e-01	4.51349e+00	3.61639e-01	1.74778e-02	6.68313e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36869e+02	2.72530e-01	4.01834e+00	3.60305e-01	1.73200e-02	6.50155e-01	0.00000e+00	8.79900e+01	1.66665e-02	4.95156e-01	1.33436e-03	1.57800e-04	1.81587e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.96667e+01	1.80000e+09	3.36869e+02	2.72569e-01	4.01680e+00	3.61763e-01	1.72613e-02	6.51594e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.79174e+01	1.74563e-02	5.10454e-01	1.46954e-03	1.76329e-04	1.91022e-02	0.00000e+00	4.24787e+02	2.90026e-01	4.52726e+00	3.63233e-01	1.74377e-02	6.70696e-01	0.00000e+00	4.24787e+02	2.90026e-01	4.52726e+00	3.63233e-01	1.74377e-02	6.70696e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36869e+02	2.72569e-01	4.01680e+00	3.61763e-01	1.72613e-02	6.51594e-01	0.00000e+00	8.79174e+01	1.74563e-02	5.10454e-01	1.46954e-03	1.76329e-04	1.91022e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.97500e+01	1.80000e+09	3.36869e+02	2.72609e-01	4.01527e+00	3.63215e-01	1.72040e-02	6.53028e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.78448e+01	1.82461e-02	5.25751e-01	1.60472e-03	1.94857e-04	2.00457e-02	0.00000e+00	4.24714e+02	2.90855e-01	4.54102e+00	3.64820e-01	1.73988e-02	6.73074e-01	0.00000e+00	4.24714e+02	2.90855e-01	4.54102e+00	3.64820e-01	1.73988e-02	6.73074e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36869e+02	2.72609e-01	4.01527e+00	3.63215e-01	1.72040e-02	6.53028e-01	0.00000e+00	8.78448e+01	1.82461e-02	5.25751e-01	1.60472e-03	1.94857e-04	2.00457e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.98333e+01	1.80000e+09	3.36869e+02	2.72648e-01	4.01374e+00	3.64661e-01	1.71478e-02	6.54457e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.77722e+01	1.90359e-02	5.41048e-01	1.73990e-03	2.13386e-04	2.09892e-02	0.00000e+00	4.24642e+02	2.91684e-01	4.55479e+00	3.66401e-01	1.73612e-02	6.75446e-01	0.00000e+00	4.24642e+02	2.91684e-01	4.55479e+00	3.66401e-01	1.73612e-02	6.75446e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36869e+02	2.72648e-01	4.01374e+00	3.64661e-01	1.71478e-02	6.54457e-01	0.00000e+00	8.77722e+01	1.90359e-02	5.41048e-01	1.73990e-03	2.13386e-04	2.09892e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
2.99167e+01	1.80000e+09	3.36869e+02	2.72688e-01	4.01222e+00	3.66101e-01	1.70927e-02	6.55882e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.76996e+01	1.98257e-02	5.56346e-01	1.87507e-03	2.31915e-04	2.19327e-02	0.00000e+00	4.24569e+02	2.92514e-01	4.56857e+00	3.67976e-01	1.73247e-02	6.77814e-01	0.00000e+00	4.24569e+02	2.92514e-01	4.56857e+00	3.67976e-01	1.73247e-02	6.77814e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36869e+02	2.72688e-01	4.01222e+00	3.66101e-01	1.70927e-02	6.55882e-01	0.00000e+00	8.76996e+01	1.98257e-02	5.56346e-01	1.87507e-03	2.31915e-04	2.19327e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.00000e+01	1.80000e+09	3.36870e+02	2.72728e-01	4.01071e+00	3.67535e-01	1.70386e-02	6.57301e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.76284e+01	2.06936e-02	5.70138e-01	2.08023e-03	2.67390e-04	2.30412e-02	0.00000e+00	4.24498e+02	2.93422e-01	4.58084e+00	3.69615e-01	1.73060e-02	6.80342e-01	0.00000e+00	4.24498e+02	2.93422e-01	4.58084e+00	3.69615e-01	1.73060e-02	6.80342e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36870e+02	2.72728e-01	4.01071e+00	3.67535e-01	1.70386e-02	6.57301e-01	0.00000e+00	8.76284e+01	2.06936e-02	5.70138e-01	2.08023e-03	2.67390e-04	2.30412e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.00833e+01	1.80000e+09	3.36870e+02	2.72768e-01	4.00920e+00	3.68962e-01	1.69853e-02	6.58716e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.75581e+01	2.16048e-02	5.83095e-01	2.32417e-03	3.12260e-04	2.42412e-02	0.00000e+00	4.24428e+02	2.94373e-01	4.59229e+00	3.71286e-01	1.72975e-02	6.82957e-01	0.00000e+00	4.24428e+02	2.94373e-01	4.59229e+00	3.71286e-01	1.72975e-02	6.82957e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36870e+02	2.72768e-01	4.00920e+00	3.68962e-01	1.69853e-02	6.58716e-01	0.00000e+00	8.75581e+01	2.16048e-02	5.83095e-01	2.32417e-03	3.12260e-04	2.42412e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.01667e+01	1.80000e+09	3.36870e+02	2.72809e-01	4.00769e+00	3.70384e-01	1.69328e-02	6.60125e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.74877e+01	2.25160e-02	5.96053e-01	2.56812e-03	3.57129e-04	2.54412e-02	0.00000e+00	4.24357e+02	2.95325e-01	4.60374e+00	3.72952e-01	1.72899e-02	6.85566e-01	0.00000e+00	4.24357e+02	2.95325e-01	4.60374e+00	3.72952e-01	1.72899e-02	6.85566e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36870e+02	2.72809e-01	4.00769e+00	3.70384e-01	1.69328e-02	6.60125e-01	0.00000e+00	8.74877e+01	2.25160e-02	5.96053e-01	2.56812e-03	3.57129e-04	2.54412e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.02500e+01	1.80000e+09	3.36870e+02	2.72849e-01	4.00619e+00	3.71799e-01	1.68809e-02	6.61529e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.74173e+01	2.34272e-02	6.09010e-01	2.81206e-03	4.01998e-04	2.66412e-02	0.00000e+00	4.24287e+02	2.96276e-01	4.61520e+00	3.74611e-01	1.72829e-02	6.88171e-01	0.00000e+00	4.24287e+02	2.96276e-01	4.61520e+00	3.74611e-01	1.72829e-02	6.88171e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36870e+02	2.72849e-01	4.00619e+00	3.71799e-01	1.68809e-02	6.61529e-01	0.00000e+00	8.74173e+01	2.34272e-02	6.09010e-01	2.81206e-03	4.01998e-04	2.66412e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.03333e+01	1.80000e+09	3.36870e+02	2.72890e-01	4.00469e+00	3.73209e-01	1.68297e-02	6.62928e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.73469e+01	2.43384e-02	6.21967e-01	3.05600e-03	4.46868e-04	2.78413e-02	0.00000e+00	4.24217e+02	2.97228e-01	4.62666e+00	3.76265e-01	1.72766e-02	6.90770e-01	0.00000e+00	4.24217e+02	2.97228e-01	4.62666e+00	3.76265e-01	1.72766e-02	6.90770e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36870e+02	2.72890e-01	4.00469e+00	3.73209e-01	1.68297e-02	6.62928e-01	0.00000e+00	8.73469e+01	2.43384e-02	6.21967e-01	3.05600e-03	4.46868e-04	2.78413e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.04167e+01	1.80000e+09	3.36870e+02	2.72931e-01	4.00320e+00	3.74612e-01	1.67790e-02	6.64322e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.72766e+01	2.52496e-02	6.34925e-01	3.29995e-03	4.91737e-04	2.90413e-02	0.00000e+00	4.24147e+02	2.98180e-01	4.63813e+00	3.77912e-01	1.72708e-02	6.93363e-01	0.00000e+00	4.24147e+02	2.98180e-01	4.63813e+00	3.77912e-01	1.72708e-02	6.93363e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36870e+02	2.72931e-01	4.00320e+00	3.74612e-01	1.67790e-02	6.64322e-01	0.00000e+00	8.72766e+01	2.52496e-02	6.34925e-01	3.29995e-03	4.91737e-04	2.90413e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.05000e+01	1.80000e+09	3.36870e+02	2.72972e-01	4.00172e+00	3.76010e-01	1.67289e-02	6.65710e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.72062e+01	2.61608e-02	6.47882e-01	3.54389e-03	5.36606e-04	3.02413e-02	0.00000e+00	4.24076e+02	2.99133e-01	4.64960e+00	3.79554e-01	1.72655e-02	6.95952e-01	0.00000e+00	4.24076e+02	2.99133e-01	4.64960e+00	3.79554e-01	1.72655e-02	6.95952e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36870e+02	2.72972e-01	4.00172e+00	3.76010e-01	1.67289e-02	6.65710e-01	0.00000e+00	8.72062e+01	2.61608e-02	6.47882e-01	3.54389e-03	5.36606e-04	3.02413e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.05833e+01	1.80000e+09	3.36870e+02	2.73013e-01	4.00024e+00	3.77401e-01	1.66792e-02	6.67094e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.71358e+01	2.70720e-02	6.60840e-01	3.78784e-03	5.81476e-04	3.14413e-02	0.00000e+00	4.24006e+02	3.00085e-01	4.66108e+00	3.81189e-01	1.72607e-02	6.98535e-01	0.00000e+00	4.24006e+02	3.00085e-01	4.66108e+00	3.81189e-01	1.72607e-02	6.98535e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36870e+02	2.73013e-01	4.00024e+00	3.77401e-01	1.66792e-02	6.67094e-01	0.00000e+00	8.71358e+01	2.70720e-02	6.60840e-01	3.78784e-03	5.81476e-04	3.14413e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.06667e+01	1.80000e+09	3.36870e+02	2.73055e-01	3.99876e+00	3.78787e-01	1.66300e-02	6.68471e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.70654e+01	2.79832e-02	6.73797e-01	4.03178e-03	6.26345e-04	3.26413e-02	0.00000e+00	4.23936e+02	3.01038e-01	4.67256e+00	3.82819e-01	1.72564e-02	7.01113e-01	0.00000e+00	4.23936e+02	3.01038e-01	4.67256e+00	3.82819e-01	1.72564e-02	7.01113e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36870e+02	2.73055e-01	3.99876e+00	3.78787e-01	1.66300e-02	6.68471e-01	0.00000e+00	8.70654e+01	2.79832e-02	6.73797e-01	4.03178e-03	6.26345e-04	3.26413e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.07500e+01	1.80000e+09	3.36870e+02	2.73096e-01	3.99730e+00	3.80167e-01	1.65812e-02	6.69844e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.69950e+01	2.88944e-02	6.86754e-01	4.27573e-03	6.71214e-04	3.38413e-02	0.00000e+00	4.23865e+02	3.01991e-01	4.68405e+00	3.84442e-01	1.72524e-02	7.03685e-01	0.00000e+00	4.23865e+02	3.01991e-01	4.68405e+00	3.84442e-01	1.72524e-02	7.03685e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36870e+02	2.73096e-01	3.99730e+00	3.80167e-01	1.65812e-02	6.69844e-01	0.00000e+00	8.69950e+01	2.88944e-02	6.86754e-01	4.27573e-03	6.71214e-04	3.38413e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
3.08333e+01	1.80000e+09	3.36871e+02	2.73138e-01	3.99583e+00	3.81540e-01	1.65327e-02	6.71211e-01	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	8.69253e+01	2.98335e-02	6.99014e-01	4.56161e-03	7.31404e-04	3.51265e-02	0.00000e+00	4.23796e+02	3.02972e-01	4.69485e+00	3.86102e-01	1.72641e-02	7.06338e-01	0.00000e+00	4.23796e+02	3.02972e-01	4.69485e+00	3.86102e-01	1.72641e-02	7.06338e-01	0.00000e+00	4.50000e+02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	3.36871e+02	2.73138e-01	3.99583e+00	3.81540e-01	1.65327e-02	6.71211e-01	0.00000e+00	8.69253e+01	2.98335e-02	6.99014e-01	4.56161e-03	7.31404e-04	3.51265e-02	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	0.00000e+00	
